chrom	length	bases	mean	min	max
1	21295481	245963383	11.55	0	8463
NW_024396975.1	388293	3038940	7.83	0	507
NW_024396976.1	23224	162037	6.98	0	24
NW_024396977.1	213546	893597	4.18	0	31
NW_024396978.1	91398	681518	7.46	0	90
NW_024396979.1	80962	527656	6.52	0	65
NW_024396980.1	66562	257573	3.87	0	38
NW_024396981.1	46539	233661	5.02	0	42
NW_024396982.1	40329	299172	7.42	0	44
NW_024396983.1	33728	144519	4.28	0	21
NW_024396984.1	28623	176235	6.16	0	23
2	22235516	258626930	11.63	0	4460
3	21656862	256093430	11.83	0	17529
4	21559079	245865984	11.40	0	6582
5	20978392	240424227	11.46	0	9906
6	20779476	249573514	12.01	0	6633
7	20310676	231634252	11.40	0	10879
NW_024396985.1	154489	3128311	20.25	0	2283
NW_024396986.1	123767	889448	7.19	0	98
8	20387885	236176279	11.58	0	13552
9	19838782	230226724	11.60	0	10257
10	19543518	225370851	11.53	0	9908
11	19417568	221520497	11.41	0	6044
12	19375358	223140254	11.52	0	4299
13	18562731	213388896	11.50	0	15441
14	18514894	213436218	11.53	0	13093
15	18474722	213610771	11.56	0	8983
16	18405481	210717704	11.45	0	7145
17	17724597	200699922	11.32	0	10105
18	17526884	201205181	11.48	0	8907
19	17516122	227716976	13.00	0	93788
20	17491101	196535000	11.24	0	8695
21	17150347	188301948	10.98	0	6674
22	15154462	169837774	11.21	0	13375
23	13181978	148604638	11.27	0	9427
24	13052829	148804692	11.40	0	7643
25	11599638	127887638	11.03	0	14231
26	9871873	121090298	12.27	0	23824
27	8980196	99886900	11.12	0	2193
W	2084383	5887168	2.82	0	89
NW_024396987.1	1336113	3766374	2.82	0	62
NW_024396988.1	721200	1630477	2.26	0	61
NW_024396989.1	702408	1629441	2.32	0	59
NW_024396990.1	436298	959374	2.20	0	49
NW_024396991.1	291364	1011515	3.47	0	57
NW_024396992.1	183897	505316	2.75	0	56
NW_024396993.1	90180	182399	2.02	0	37
NW_024396994.1	58461	6414	0.11	0	4
Z	27171456	321265798	11.82	0	7958
NW_024396995.1	62500	938775	15.02	0	66
NW_024396996.1	298258	848111	2.84	0	67
NW_024396997.1	273553	412812	1.51	0	22
NW_024396998.1	156241	622935	3.99	0	51
NW_024396999.1	99202	250826	2.53	0	37
NW_024397000.1	94916	144339	1.52	0	34
NW_024397001.1	88807	126575	1.43	0	11
NW_024397002.1	64072	195562	3.05	0	20
NW_024397003.1	61578	91813	1.49	0	17
NW_024397004.1	58052	203092	3.50	0	201
NW_024397005.1	54715	83359	1.52	0	9
NW_024397006.1	47058	132990	2.83	0	33
NW_024397007.1	43016	70211	1.63	0	14
NW_024397008.1	36087	59186	1.64	0	13
NW_024397009.1	35142	137643	3.92	0	42
NW_024397010.1	34603	47635	1.38	0	25
NW_024397011.1	27521	3498	0.13	0	3
NW_024397012.1	26419	72289	2.74	0	43
NW_024397013.1	25606	2453	0.10	0	3
NW_024397014.1	15516	232883	15.01	0	52
NW_024397015.1	14473	67173	4.64	0	28
total	516571003	5898361984	11.42	0	93788
