chrom	length	bases	mean	min	max
1	21295481	207476840	9.74	0	1628
NW_024396975.1	388293	3385572	8.72	0	1121
NW_024396976.1	23224	122079	5.26	0	31
NW_024396977.1	213546	921421	4.31	0	37
NW_024396978.1	91398	559260	6.12	0	86
NW_024396979.1	80962	409370	5.06	0	56
NW_024396980.1	66562	203823	3.06	0	49
NW_024396981.1	46539	210783	4.53	0	42
NW_024396982.1	40329	279843	6.94	0	49
NW_024396983.1	33728	130102	3.86	0	22
NW_024396984.1	28623	153448	5.36	0	20
2	22235516	216494103	9.74	0	329
3	21656862	210191256	9.71	0	1365
4	21559079	207611515	9.63	0	2315
5	20978392	201293012	9.60	0	1151
6	20779476	203779338	9.81	0	711
7	20310676	196922508	9.70	0	1562
NW_024396985.1	154489	4681059	30.30	0	3488
NW_024396986.1	123767	994528	8.04	0	92
8	20387885	194846152	9.56	0	2360
9	19838782	191210231	9.64	0	1393
10	19543518	186958572	9.57	0	791
11	19417568	185314015	9.54	0	708
12	19375358	187311645	9.67	0	3975
13	18562731	176905953	9.53	0	1798
14	18514894	177325509	9.58	0	621
15	18474722	178696074	9.67	0	1443
16	18405481	180162918	9.79	0	10111
17	17724597	171207403	9.66	0	1289
18	17526884	169285954	9.66	0	1013
19	17516122	198766613	11.35	0	39473
20	17491101	166821465	9.54	0	1220
21	17150347	161217894	9.40	0	352
22	15154462	147197849	9.71	0	1025
23	13181978	131323169	9.96	0	1197
24	13052829	134875613	10.33	0	974
25	11599638	119764129	10.32	0	2319
26	9871873	112730051	11.42	0	1288
27	8980196	92670867	10.32	0	366
W	2084383	5089104	2.44	0	136
NW_024396987.1	1336113	2959023	2.21	0	69
NW_024396988.1	721200	1301506	1.80	0	58
NW_024396989.1	702408	1309248	1.86	0	51
NW_024396990.1	436298	659240	1.51	0	45
NW_024396991.1	291364	700491	2.40	0	31
NW_024396992.1	183897	407265	2.21	0	36
NW_024396993.1	90180	166681	1.85	0	49
NW_024396994.1	58461	2496	0.04	0	2
Z	27171456	266275642	9.80	0	2784
NW_024396995.1	62500	693697	11.10	0	46
NW_024396996.1	298258	1081135	3.62	0	94
NW_024396997.1	273553	617930	2.26	0	26
NW_024396998.1	156241	1006176	6.44	0	82
NW_024396999.1	99202	298847	3.01	0	43
NW_024397000.1	94916	228339	2.41	0	45
NW_024397001.1	88807	191463	2.16	0	34
NW_024397002.1	64072	194148	3.03	0	23
NW_024397003.1	61578	147090	2.39	0	33
NW_024397004.1	58052	264154	4.55	0	297
NW_024397005.1	54715	125318	2.29	0	30
NW_024397006.1	47058	300794	6.39	0	28
NW_024397007.1	43016	97100	2.26	0	11
NW_024397008.1	36087	87413	2.42	0	17
NW_024397009.1	35142	88211	2.51	0	25
NW_024397010.1	34603	22055	0.64	0	13
NW_024397011.1	27521	909	0.03	0	1
NW_024397012.1	26419	78646	2.98	0	39
NW_024397013.1	25606	1041	0.04	0	3
NW_024397014.1	15516	365223	23.54	0	110
NW_024397015.1	14473	37031	2.56	0	27
total	516571003	5005209352	9.69	0	39473
